Detailed Statistics Departures  
Origin Airport: Atlanta, GA: Hartsfield-Jackson Atlanta International (ATL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2015, 2016, 2017, 2018 and 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","07/14/2018","0085","N495AS","SEA","06:33","06:33","326","302","0","06:45","12","0","0","0","0","0"
"AS","07/14/2018","0725","N534AS","PDX","08:44","08:42","309","298","-2","08:58","16","0","0","0","0","0"
"AS","07/14/2018","0745","N284AK","SEA","16:01","15:54","334","295","-7","16:02","8","0","0","0","0","0"
"AS","07/14/2019","0085","N260AK","SEA","06:25","06:31","330","311","6","06:45","14","0","0","0","0","0"
"AS","07/14/2019","0745","N459AS","SEA","15:15","15:13","325","324","-2","15:40","27","0","0","0","0","0"
"AS","07/15/2015","0745","N474AS","SEA","18:55","18:50","325","311","-5","19:06","16","0","0","0","0","0"
"AS","07/15/2016","0749","N588AS","SEA","07:00","06:56","326","327","-4","07:10","14","0","0","0","0","0"
"AS","07/15/2016","0765","N453AS","PDX","08:45","08:36","320","310","-9","08:52","16","0","0","0","0","0"
"AS","07/15/2016","0777","N483AS","SEA","18:50","18:54","325","347","4","19:18","24","0","0","26","0","0"
"AS","07/15/2017","0085","N238AK","SEA","06:30","06:25","334","302","-5","06:40","15","0","0","0","0","0"
"AS","07/15/2017","0745","N273AK","SEA","16:10","16:03","328","315","-7","16:29","26","0","0","0","0","0"
"AS","07/15/2017","0765","N546AS","PDX","09:00","08:58","318","292","-2","09:12","14","0","0","0","0","0"
"AS","07/15/2018","0085","N251AK","SEA","06:33","06:24","326","304","-9","06:37","13","0","0","0","0","0"
"AS","07/15/2018","0725","N586AS","PDX","08:44","08:36","309","313","-8","08:55","19","0","0","0","0","0"
"AS","07/15/2018","0745","N448AS","SEA","16:01","15:54","334","306","-7","16:10","16","0","0","0","0","0"
"AS","07/15/2019","0085","N280AK","SEA","06:25","06:40","330","316","15","06:54","14","0","0","0","0","0"
"AS","07/15/2019","0745","N267AK","SEA","15:15","15:09","325","327","-6","15:36","27","0","0","0","0","0"
"AS","07/16/2015","0745","N433AS","SEA","18:55","19:02","325","308","7","19:14","12","0","0","0","0","0"
"AS","07/16/2016","0749","N478AS","SEA","07:00","06:55","326","318","-5","07:10","15","0","0","0","0","0"
"AS","07/16/2016","0765","N525AS","PDX","08:45","08:41","320","312","-4","09:01","20","0","0","0","0","0"
"AS","07/16/2016","0777","N493AS","SEA","18:50","18:46","325","319","-4","18:59","13","0","0","0","0","0"
"AS","07/16/2017","0085","N266AK","SEA","06:30","06:27","334","305","-3","06:39","12","0","0","0","0","0"
"AS","07/16/2017","0745","N270AK","SEA","16:10","16:20","328","313","10","16:40","20","0","0","0","0","0"
"AS","07/16/2017","0765","N514AS","PDX","09:00","08:54","318","299","-6","09:11","17","0","0","0","0","0"
"AS","07/16/2018","0085","N285AK","SEA","06:32","06:22","327","331","-10","06:44","22","0","0","0","0","0"
"AS","07/16/2018","0725","N583AS","PDX","08:44","08:40","309","309","-4","09:00","20","0","0","0","0","0"
"AS","07/16/2018","0745","N280AK","SEA","16:07","16:03","328","311","-4","16:16","13","0","0","0","0","0"
"AS","07/16/2019","0085","N290AK","SEA","06:25","06:32","330","324","7","06:45","13","0","0","0","0","0"
"AS","07/16/2019","0745","N481AS","SEA","15:15","15:16","325","322","1","15:36","20","0","0","0","0","0"
"AS","07/17/2015","0745","N474AS","SEA","18:55","18:52","325","321","-3","19:08","16","0","0","0","0","0"
"AS","07/17/2016","0765","N487AS","PDX","08:45","08:37","320","301","-8","08:53","16","0","0","0","0","0"
"AS","07/17/2016","0777","N442AS","SEA","18:50","18:42","325","312","-8","18:54","12","0","0","0","0","0"
"AS","07/17/2017","0085","N553AS","SEA","06:30","06:24","334","302","-6","06:36","12","0","0","0","0","0"
"AS","07/17/2017","0745","N467AS","SEA","16:10","16:09","328","319","-1","16:22","13","0","0","0","0","0"
"AS","07/17/2017","0765","N530AS","PDX","09:00","08:58","318","310","-2","09:26","28","0","0","0","0","0"
"AS","07/17/2018","0085","N281AK","SEA","06:32","06:27","327","316","-5","06:47","20","0","0","0","0","0"
"AS","07/17/2018","0725","N523AS","PDX","08:44","08:32","309","330","-12","09:00","28","0","0","0","0","0"
"AS","07/17/2018","0745","N238AK","SEA","16:07","16:03","328","331","-4","16:16","13","0","0","0","0","0"
"AS","07/17/2019","0085","N290AK","SEA","06:25","06:26","330","335","1","06:40","14","0","0","0","0","0"
"AS","07/17/2019","0745","N423AS","SEA","15:15","15:14","325","373","-1","16:18","64","0","0","47","0","0"
"AS","07/18/2015","0745","N409AS","SEA","18:55","19:19","325","308","24","19:32","13","0","0","0","0","0"
"AS","07/18/2016","0749","N524AS","SEA","07:00","07:12","329","309","12","07:32","20","0","0","0","0","0"
"AS","07/18/2016","0765","N495AS","PDX","08:45","08:39","320","298","-6","08:53","14","0","0","0","0","0"
"AS","07/18/2016","0777","N435AS","SEA","18:50","18:47","325","305","-3","18:57","10","0","0","0","0","0"
"AS","07/18/2017","0085","N546AS","SEA","06:30","06:53","334","303","23","07:05","12","0","0","0","0","0"
"AS","07/18/2017","0745","N428AS","SEA","16:10","16:14","328","310","4","16:24","10","0","0","0","0","0"
"AS","07/18/2017","0765","N586AS","PDX","09:00","08:56","318","297","-4","09:12","16","0","0","0","0","0"
"AS","07/18/2018","0085","N474AS","SEA","06:32","06:34","327","345","2","06:50","16","0","0","20","0","0"
"AS","07/18/2018","0745","N472AS","SEA","16:07","16:00","328","322","-7","16:17","17","0","0","0","0","0"
"AS","07/18/2019","0085","N467AS","SEA","06:25","06:42","330","314","17","06:55","13","0","0","0","0","0"
"AS","07/18/2019","0745","N559AS","SEA","15:15","15:14","325","354","-1","16:04","50","0","0","28","0","0"
"AS","07/19/2015","0745","N305AS","SEA","18:55","18:54","325","296","-1","19:07","13","0","0","0","0","0"
"AS","07/19/2016","0749","N549AS","SEA","07:00","06:51","329","310","-9","07:06","15","0","0","0","0","0"
"AS","07/19/2016","0765","N553AS","PDX","08:45","08:40","320","299","-5","09:07","27","0","0","0","0","0"
"AS","07/19/2016","0777","N461AS","SEA","18:50","18:42","325","357","-8","19:40","58","0","0","24","0","0"
"AS","07/19/2017","0085","N272AK","SEA","06:30","06:27","334","294","-3","06:37","10","0","0","0","0","0"
"AS","07/19/2017","0745","N548AS","SEA","16:10","16:01","328","313","-9","16:19","18","0","0","0","0","0"
"AS","07/19/2017","0765","N559AS","PDX","09:00","08:56","318","304","-4","09:16","20","0","0","0","0","0"
"AS","07/19/2018","0085","N274AK","SEA","06:32","06:27","327","338","-5","06:43","16","0","0","0","0","0"
"AS","07/19/2018","0725","N557AS","PDX","08:44","08:37","309","331","-7","08:56","19","0","0","15","0","0"
"AS","07/19/2018","0745","N263AK","SEA","16:07","15:58","328","352","-9","16:34","36","0","0","15","0","0"
"AS","07/19/2019","0085","N483AS","SEA","06:25","06:31","330","314","6","06:49","18","0","0","0","0","0"
"AS","07/19/2019","0745","N553AS","SEA","15:15","15:41","325","302","26","16:05","24","0","0","0","0","0"
"AS","07/20/2015","0745","N402AS","SEA","18:55","19:03","325","317","8","19:22","19","0","0","0","0","0"
"AS","07/20/2016","0765","N495AS","PDX","08:45","08:43","320","299","-2","09:07","24","0","0","0","0","0"
"AS","07/20/2016","0777","N402AS","SEA","18:50","20:32","325","311","102","20:50","18","88","0","0","0","0"
"AS","07/20/2017","0085","N486AS","SEA","06:30","06:35","334","309","5","06:47","12","0","0","0","0","0"
"AS","07/20/2017","0745","N568AS","SEA","16:10","16:09","328","334","-1","16:53","44","0","0","0","0","0"
"AS","07/20/2017","0765","N570AS","PDX","09:00","09:01","318","299","1","09:28","27","0","0","0","0","0"
"AS","07/20/2018","0085","N260AK","SEA","06:32","07:39","327","345","67","07:53","14","0","0","18","0","67"
"AS","07/20/2018","0725","N508AS","PDX","08:44","08:47","309","338","3","09:06","19","0","0","32","0","0"
"AS","07/20/2018","0745","N273AK","SEA","16:07","15:57","328","351","-10","16:23","26","0","0","0","0","0"
"AS","07/20/2019","0085","N440AS","SEA","06:25","06:28","330","295","3","06:38","10","0","0","0","0","0"
"AS","07/20/2019","0745","N589AS","SEA","15:15","15:11","325","298","-4","15:30","19","0","0","0","0","0"
"AS","07/21/2015","0745","N461AS","SEA","18:55","18:53","325","306","-2","19:08","15","0","0","0","0","0"
"AS","07/21/2016","0749","N558AS","SEA","07:00","07:00","329","312","0","07:14","14","0","0","0","0","0"
"AS","07/21/2016","0765","N431AS","PDX","08:45","08:41","320","294","-4","08:57","16","0","0","0","0","0"
"AS","07/21/2016","0777","N434AS","SEA","18:50","18:59","325","316","9","19:29","30","0","0","0","0","0"
"AS","07/21/2017","0085","N548AS","SEA","06:30","06:25","334","295","-5","06:36","11","0","0","0","0","0"
"AS","07/21/2017","0745","N472AS","SEA","16:10","16:07","328","313","-3","16:23","16","0","0","0","0","0"
"AS","07/21/2017","0765","N532AS","PDX","09:00","08:51","318","314","-9","09:22","31","0","0","0","0","0"
"AS","07/21/2018","0085","N491AS","SEA","06:32","06:34","327","340","2","06:44","10","0","0","15","0","0"
"AS","07/21/2018","0725","N566AS","PDX","08:44","08:39","309","314","-5","08:51","12","0","0","0","0","0"
"AS","07/21/2018","0745","N253AK","SEA","16:07","16:03","328","322","-4","16:22","19","0","0","0","0","0"
"AS","07/21/2019","0085","N462AS","SEA","06:25","06:31","330","318","6","06:44","13","0","0","0","0","0"
"AS","07/21/2019","0745","N413AS","SEA","15:15","15:38","325","308","23","16:00","22","0","0","0","0","0"
"AS","07/22/2015","0745","N403AS","SEA","18:55","18:49","325","312","-6","19:05","16","0","0","0","0","0"
"AS","07/22/2016","0749","N517AS","SEA","07:00","07:01","329","311","1","07:16","15","0","0","0","0","0"
"AS","07/22/2016","0765","N433AS","PDX","08:45","09:19","320","289","34","09:29","10","0","0","0","0","0"
"AS","07/22/2016","0777","N472AS","SEA","18:50","18:47","325","316","-3","19:00","13","0","0","0","0","0"
"AS","07/22/2017","0085","N462AS","SEA","06:30","06:26","334","302","-4","06:39","13","0","0","0","0","0"
"AS","07/22/2017","0745","N478AS","SEA","16:10","16:18","328","307","8","16:39","21","0","0","0","0","0"
"AS","07/22/2017","0765","N590AS","PDX","09:00","08:55","318","296","-5","09:14","19","0","0","0","0","0"
"AS","07/22/2018","0085","N402AS","SEA","06:32","06:33","327","317","1","06:48","15","0","0","0","0","0"
"AS","07/22/2018","0725","N556AS","PDX","08:44","08:37","309","315","-7","08:55","18","0","0","0","0","0"
"AS","07/22/2018","0745","N486AS","SEA","16:07","16:00","328","318","-7","16:17","17","0","0","0","0","0"
"AS","07/22/2019","0085","N553AS","SEA","06:25","06:24","330","306","-1","06:43","19","0","0","0","0","0"
"AS","07/22/2019","0745","N556AS","SEA","15:15","15:19","325","325","4","15:33","14","0","0","0","0","0"
"AS","07/23/2015","0745","N479AS","SEA","18:55","18:52","325","313","-3","19:05","13","0","0","0","0","0"
"AS","07/23/2016","0749","N491AS","SEA","07:00","06:58","329","299","-2","07:09","11","0","0","0","0","0"
"AS","07/23/2016","0765","N478AS","PDX","08:45","08:41","320","291","-4","08:58","17","0","0","0","0","0"
"AS","07/23/2016","0777","N453AS","SEA","18:50","19:00","325","302","10","19:20","20","0","0","0","0","0"
"AS","07/23/2017","0085","N266AK","SEA","06:30","06:23","334","296","-7","06:34","11","0","0","0","0","0"
"AS","07/23/2017","0745","N247AK","SEA","16:10","16:02","328","314","-8","16:29","27","0","0","0","0","0"
"AS","07/23/2017","0765","N583AS","PDX","09:00","09:03","318","314","3","09:27","24","0","0","0","0","0"
"AS","07/23/2018","0085","N483AS","SEA","06:32","06:30","327","317","-2","06:44","14","0","0","0","0","0"
"AS","07/23/2018","0725","N506AS","PDX","08:44","08:47","309","308","3","09:05","18","0","0","0","0","0"
"AS","07/23/2018","0745","N434AS","SEA","16:07","16:03","328","333","-4","16:18","15","0","0","0","0","0"
"AS","07/23/2019","0085","N491AS","SEA","06:25","06:22","330","323","-3","06:41","19","0","0","0","0","0"
"AS","07/23/2019","0745","N566AS","SEA","15:15","15:12","325","311","-3","15:25","13","0","0","0","0","0"
"AS","07/24/2015","0745","N478AS","SEA","18:55","18:51","325","324","-4","19:05","14","0","0","0","0","0"
"AS","07/24/2016","0765","N237AK","PDX","08:45","08:40","320","283","-5","08:53","13","0","0","0","0","0"
"AS","07/24/2016","0777","N520AS","SEA","18:50","18:45","325","298","-5","18:58","13","0","0","0","0","0"
"AS","07/24/2017","0085","N597AS","SEA","06:30","06:17","334","310","-13","06:27","10","0","0","0","0","0"
"AS","07/24/2017","0745","N274AK","SEA","16:10","16:18","328","352","8","17:12","54","0","0","24","0","8"
"AS","07/24/2017","0765","N551AS","PDX","09:00","08:47","318","315","-13","09:04","17","0","0","0","0","0"
"AS","07/24/2018","0085","N478AS","SEA","06:32","06:25","327","323","-7","06:37","12","0","0","0","0","0"
"AS","07/24/2018","0725","N537AS","PDX","08:44","08:41","309","320","-3","08:52","11","0","0","0","0","0"
"AS","07/24/2018","0745","N448AS","SEA","16:07","16:06","328","321","-1","16:27","21","0","0","0","0","0"
"AS","07/24/2019","0085","N478AS","SEA","06:25","06:20","330","323","-5","06:35","15","0","0","0","0","0"
"AS","07/24/2019","0745","N264AK","SEA","15:15","16:08","325","324","53","16:19","11","52","0","0","0","0"
"AS","07/25/2015","0745","N302AS","SEA","18:55","18:56","325","327","1","19:13","17","0","0","0","0","0"
"AS","07/25/2016","0749","N564AS","SEA","07:00","06:54","329","299","-6","07:13","19","0","0","0","0","0"
"AS","07/25/2016","0765","N619AS","PDX","08:45","08:40","320","295","-5","08:54","14","0","0","0","0","0"
"AS","07/25/2016","0777","N408AS","SEA","18:50","18:52","325","304","2","19:01","9","0","0","0","0","0"
"AS","07/25/2017","0085","N590AS","SEA","06:30","06:20","334","327","-10","06:36","16","0","0","0","0","0"
"AS","07/25/2017","0745","N442AS","SEA","16:10","16:10","328","319","0","16:32","22","0","0","0","0","0"
"AS","07/25/2017","0765","N566AS","PDX","09:00","08:57","318","318","-3","09:26","29","0","0","0","0","0"
"AS","07/25/2018","0085","N478AS","SEA","06:32","06:22","327","322","-10","06:32","10","0","0","0","0","0"
"AS","07/25/2018","0745","N287AK","SEA","16:07","16:03","328","322","-4","16:15","12","0","0","0","0","0"
"AS","07/25/2019","0085","N487AS","SEA","06:25","06:22","330","314","-3","06:34","12","0","0","0","0","0"
"AS","07/25/2019","0745","N483AS","SEA","15:15","15:08","325","329","-7","15:34","26","0","0","0","0","0"
"AS","07/26/2015","0745","N461AS","SEA","18:55","18:48","325","322","-7","18:59","11","0","0","0","0","0"
"AS","07/26/2016","0749","N533AS","SEA","07:00","06:52","329","312","-8","07:05","13","0","0","0","0","0"
"AS","07/26/2016","0765","N614AS","PDX","08:45","08:41","320","302","-4","08:58","17","0","0","0","0","0"
"AS","07/26/2016","0777","N487AS","SEA","18:50","19:43","325","327","53","19:57","14","53","0","2","0","0"
"AS","07/26/2017","0085","N224AK","SEA","06:30","06:29","334","298","-1","06:50","21","0","0","0","0","0"
"AS","07/26/2017","0745","N462AS","SEA","16:10","16:07","328","308","-3","16:23","16","0","0","0","0","0"
"AS","07/26/2017","0765","N512AS","PDX","09:00","08:52","318","284","-8","09:05","13","0","0","0","0","0"
"AS","07/26/2018","0085","N434AS","SEA","06:32","06:29","327","328","-3","06:43","14","0","0","0","0","0"
"AS","07/26/2018","0725","N528AS","PDX","08:45","08:34","308","308","-11","08:51","17","0","0","0","0","0"
"AS","07/26/2018","0745","N493AS","SEA","16:07","15:59","328","337","-8","16:24","25","0","0","0","0","0"
"AS","07/26/2019","0085","N492AS","SEA","06:25","06:39","330","315","14","06:50","11","0","0","0","0","0"
"AS","07/26/2019","0745","N563AS","SEA","15:15","15:06","325","323","-9","15:24","18","0","0","0","0","0"
"AS","07/27/2015","0745","N317AS","SEA","18:55","19:16","325","309","21","19:30","14","0","0","0","0","0"
"AS","07/27/2016","0765","N403AS","PDX","08:45","08:41","320","294","-4","08:53","12","0","0","0","0","0"
"AS","07/27/2016","0777","N468AS","SEA","18:50","18:50","325","330","0","19:01","11","0","0","0","0","0"
"AS","07/27/2017","0085","N272AK","SEA","06:30","06:24","334","310","-6","06:36","12","0","0","0","0","0"
"AS","07/27/2017","0745","N469AS","SEA","16:10","16:04","328","323","-6","16:34","30","0","0","0","0","0"
"AS","07/27/2017","0765","N516AS","PDX","09:00","08:52","318","323","-8","09:05","13","0","0","0","0","0"
"AS","07/27/2018","0085","N486AS","SEA","06:32","06:29","327","341","-3","06:49","20","0","0","0","0","0"
"AS","07/27/2018","0725","N593AS","PDX","08:45","08:40","308","321","-5","08:57","17","0","0","0","0","0"
"AS","07/27/2018","0745","N479AS","SEA","16:07","15:59","328","328","-8","16:14","15","0","0","0","0","0"
"AS","07/27/2019","0085","N290AK","SEA","06:25","06:20","330","317","-5","06:32","12","0","0","0","0","0"
"AS","07/27/2019","0745","N537AS","SEA","15:15","15:03","325","321","-12","15:20","17","0","0","0","0","0"
"AS","07/28/2015","0745","N409AS","SEA","18:55","18:56","325","325","1","19:30","34","0","0","0","0","0"
"AS","07/28/2016","0749","N581AS","SEA","07:00","06:56","329","329","-4","07:19","23","0","0","0","0","0"
"AS","07/28/2016","0765","N546AS","PDX","08:45","08:58","320","299","13","09:15","17","0","0","0","0","0"
"AS","07/28/2016","0777","N508AS","SEA","18:50","18:44","325","324","-6","19:02","18","0","0","0","0","0"
"AS","07/28/2017","0085","N508AS","SEA","06:30","06:25","334","350","-5","07:04","39","0","0","0","0","0"
"AS","07/28/2017","0745","N270AK","SEA","16:10","16:10","328","324","0","16:40","30","0","0","0","0","0"
"AS","07/28/2017","0765","N535AS","PDX","09:00","08:56","318","322","-4","09:26","30","0","0","0","0","0"
"AS","07/28/2018","0085","N237AK","SEA","06:32","06:29","327","335","-3","06:49","20","0","0","0","0","0"
"AS","07/28/2018","0725","N546AS","PDX","08:45","08:37","308","326","-8","08:56","19","0","0","0","0","0"
"AS","07/28/2018","0745","N274AK","SEA","16:07","16:04","328","323","-3","16:16","12","0","0","0","0","0"
"AS","07/28/2019","0085","N584AS","SEA","06:25","06:18","330","311","-7","06:29","11","0","0","0","0","0"
"AS","07/28/2019","0745","N520AS","SEA","15:15","15:10","325","316","-5","15:25","15","0","0","0","0","0"
"AS","07/29/2015","0745","N461AS","SEA","18:55","18:50","325","301","-5","19:01","11","0","0","0","0","0"
"AS","07/29/2016","0749","N581AS","SEA","07:00","06:57","329","306","-3","07:08","11","0","0","0","0","0"
"AS","07/29/2016","0765","N318AS","PDX","08:45","08:35","320","311","-10","08:55","20","0","0","0","0","0"
"AS","07/29/2016","0777","N577AS","SEA","18:50","18:52","325","323","2","19:04","12","0","0","0","0","0"
"AS","07/29/2017","0085","N569AS","SEA","06:30","06:20","334","318","-10","06:35","15","0","0","0","0","0"
"AS","07/29/2017","0745","N237AK","SEA","16:10","16:12","328","318","2","16:24","12","0","0","0","0","0"
"AS","07/29/2017","0765","N516AS","PDX","09:00","08:53","318","320","-7","09:07","14","0","0","0","0","0"
"AS","07/29/2018","0085","N408AS","SEA","06:32","06:27","327","353","-5","06:46","19","0","0","21","0","0"
"AS","07/29/2018","0725","N592AS","PDX","08:45","08:35","308","333","-10","08:47","12","0","0","15","0","0"
"AS","07/29/2018","0745","N248AK","SEA","16:07","15:59","328","317","-8","16:14","15","0","0","0","0","0"
